year,classification_scenario,state,unit_n,eligible_unit_n,unit_share,population_sum,observed_population_denominator,population_share,world_population_reference,reference_missing_mass,population_lower_share,population_upper_share,population_coverage_rate,population_source_mode,input_panel_sha256,method_contract_sha256
1975,Q1_midpoint_binary,democracy,36,158,0.22784810126582278481012658227848101265822784810127,711219037.0,3565106576.0,0.19949446723076028456996119826517074085922081000924,4061959945,496853369.0,0.17509257763003372008878832014184226526143157228991,0.29741120600833497386936935932784044230647872624455,0.87768137162169874621941896081400182295495284604536,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1975,Q2_boundary_autocracy,autocracy,126,158,0.79746835443037974683544303797468354430379746835443,2923493158.0,3565106576.0,0.82002966690553152203997393204438104854007595872780,4061959945,496853369.0,0.71972476282013164952565774254576013550522591379221,0.84204339119843290330623878173175831255027306774686,0.87768137162169874621941896081400182295495284604536,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1975,Q2_boundary_autocracy,democracy,32,158,0.20253164556962025316455696202531645569620253164557,641613418.0,3565106576.0,0.17997033309446847796002606795561895145992404127220,4061959945,496853369.0,0.15795660880156709669376121826824168744972693225314,0.28027523717986835047434225745423986449477408620779,0.87768137162169874621941896081400182295495284604536,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1975,Q3_boundary_democracy,autocracy,120,158,0.75949367088607594936708860759493670886075949367089,2829936074.0,3565106576.0,0.79378723010719890467588646920719713148906435385061,4061959945,496853369.0,0.69669226489627533734826132068124074029981602883580,0.81901089327457659112884235986723891734486318279044,0.87768137162169874621941896081400182295495284604536,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1975,Q3_boundary_democracy,democracy,38,158,0.24050632911392405063291139240506329113924050632911,735170502.0,3565106576.0,0.20621276989280109532411353079280286851093564614939,4061959945,496853369.0,0.18098910672542340887115764013276108265513681720956,0.30330773510372466265173867931875925970018397116420,0.87768137162169874621941896081400182295495284604536,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q0_three_state,autocracy,118,157,0.75159235668789808917197452229299363057324840764331,2915350230.0,3644101626.0,0.80001891527928535327845436986723596934066404656301,4135644231,491542605.0,0.70493254911703743213012367068863569275429775235906,0.82378769659696097780708739112041864608832209774284,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q0_three_state,boundary,6,157,0.038216560509554140127388535031847133757961783439490,78447881.0,3644101626.0,0.021527358194483020710356006959505140870075175011049,4135644231,491542605.0,0.018968720861424600621068268093972805757043369816885,0.13782386834134814629803198852575575909106771520067,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q0_three_state,democracy,33,157,0.21019108280254777070063694267515923566878980891720,650303515.0,3644101626.0,0.17845372652623162601118962317325888978926077842594,4135644231,491542605.0,0.15724358254161442157184434078560854815463453244027,0.27609873002153796724880806121739150148865887782406,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q1_midpoint_binary,autocracy,120,157,0.76433121019108280254777070063694267515923566878981,2939834707.0,3644101626.0,0.80673784891859654190664988880307368244619860664665,4135644231,491542605.0,0.71085290290774046999982383155820348899832626826357,0.82970805038766401567678755198998644233235061364736,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q1_midpoint_binary,democracy,37,157,0.23566878980891719745222929936305732484076433121019,704266919.0,3644101626.0,0.19326215108140345809335011119692631755380139335335,4135644231,491542605.0,0.17029194961233598432321244801001355766764938635264,0.28914709709225953000017616844179651100167373173643,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q2_boundary_autocracy,autocracy,124,157,0.78980891719745222929936305732484076433121019108280,2993798111.0,3644101626.0,0.82154627347376837398881037682674111021073922157406,4135644231,491542605.0,0.72390126997846203275119193878260849851134112217594,0.84275641745838557842815565921439145184536546755973,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q2_boundary_autocracy,democracy,33,157,0.21019108280254777070063694267515923566878980891720,650303515.0,3644101626.0,0.17845372652623162601118962317325888978926077842594,4135644231,491542605.0,0.15724358254161442157184434078560854815463453244027,0.27609873002153796724880806121739150148865887782406,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q3_boundary_democracy,autocracy,118,157,0.75159235668789808917197452229299363057324840764331,2915350230.0,3644101626.0,0.80001891527928535327845436986723596934066404656301,4135644231,491542605.0,0.70493254911703743213012367068863569275429775235906,0.82378769659696097780708739112041864608832209774284,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1976,Q3_boundary_democracy,democracy,39,157,0.24840764331210191082802547770700636942675159235669,728751396.0,3644101626.0,0.19998108472071464672154563013276403065933595343699,4135644231,491542605.0,0.17621230340303902219291260887958135391167790225716,0.29506745088296256786987632931136430724570224764094,0.88114485252007645432303627956821704666597565461622,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q0_three_state,autocracy,117,157,0.74522292993630573248407643312101910828025477707006,2384417532.0,3760997602.0,0.63398539013479541165631405260332309034000814553032,4208840894,447843292.0,0.56652593720022907570618182650645952405536572891890,0.67293131181023922069884735348230533515624979099055,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q0_three_state,boundary,6,157,0.038216560509554140127388535031847133757961783439490,724733693.0,3760997602.0,0.19269719624777362461078219001746654131474769283833,4208840894,447843292.0,0.17219317889473063079395179436782957659601185199851,0.27859855350474077578661732134367538769689591407016,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q0_three_state,democracy,34,157,0.21656050955414012738853503184713375796178343949045,651846377.0,3760997602.0,0.17331741361743096373290375737921036834524416163135,4208840894,447843292.0,0.15487550929503014850720085214986508824773835701094,0.26128088390504029349986637912571089934862241908259,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q1_midpoint_binary,autocracy,121,157,0.77070063694267515923566878980891719745222929936306,3052328556.0,3760997602.0,0.81157418297125518879817674502202461122441311250801,4208840894,447843292.0,0.72521832800838586415806669835117791934284508498695,0.83162370261839600915073222532702373044372914705861,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q1_midpoint_binary,democracy,36,157,0.22929936305732484076433121019108280254777070063694,708669046.0,3760997602.0,0.18842581702874481120182325497797538877558688749199,4208840894,447843292.0,0.16837629738160399084926777467297626955627085294139,0.27478167199161413584193330164882208065715491501305,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q2_boundary_autocracy,autocracy,123,157,0.78343949044585987261146496815286624203821656050955,3109151225.0,3760997602.0,0.82668258638256903626709624262078963165475583836865,4208840894,447843292.0,0.73871911609495970650013362087428910065137758091741,0.84512449070496985149279914785013491175226164298906,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q2_boundary_autocracy,democracy,34,157,0.21656050955414012738853503184713375796178343949045,651846377.0,3760997602.0,0.17331741361743096373290375737921036834524416163135,4208840894,447843292.0,0.15487550929503014850720085214986508824773835701094,0.26128088390504029349986637912571089934862241908259,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q3_boundary_democracy,autocracy,117,157,0.74522292993630573248407643312101910828025477707006,2384417532.0,3760997602.0,0.63398539013479541165631405260332309034000814553032,4208840894,447843292.0,0.56652593720022907570618182650645952405536572891890,0.67293131181023922069884735348230533515624979099055,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1977,Q3_boundary_democracy,democracy,40,157,0.25477707006369426751592356687898089171974522292994,1376580070.0,3760997602.0,0.36601460986520458834368594739667690965999185446968,4208840894,447843292.0,0.32706868818976077930115264651769466484375020900945,0.43347406279977092429381817349354047594463427108110,0.89359462538998985500733447302415418889911593792835,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q0_three_state,autocracy,116,157,0.73885350318471337579617834394904458598726114649682,2420685258.0,3831219615.0,0.63183150569665268327354812835494422576973572944082,4283309396,452089781.0,0.56514368545512372788678186813848363897175734162165,0.67069052767534423516110625598151397233318141559718,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q0_three_state,boundary,6,157,0.038216560509554140127388535031847133757961783439490,63721087.0,3831219615.0,0.016632063260095832433766655791148114593269015720468,4283309396,452089781.0,0.014876601503385771294864453447947938057379593505321,0.12042344372360627856918884129097827141880366748085,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q0_three_state,democracy,35,157,0.22292993630573248407643312101910828025477707006369,1346813270.0,3831219615.0,0.35153643104325148429268521585390765963699525483871,4283309396,452089781.0,0.31443287082126999354402929057053808960943899089750,0.41997971304149050081835367841356842297086306487303,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q1_midpoint_binary,autocracy,119,157,0.75796178343949044585987261146496815286624203821656,2423447197.0,3831219615.0,0.63255240903228670695767462549911798778468093638636,4283309396,452089781.0,0.56578849972013555660502653075215769447068913067143,0.67133534194035606387935091859518802783211320464696,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q1_midpoint_binary,democracy,38,157,0.24203821656050955414012738853503184713375796178344,1407772418.0,3831219615.0,0.36744759096771329304232537450088201221531906361364,4283309396,452089781.0,0.32866465805964393612064908140481197216788679535304,0.43421150027986444339497346924784230552931086932857,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q2_boundary_autocracy,autocracy,122,157,0.77707006369426751592356687898089171974522292993631,2484406345.0,3831219615.0,0.64846356895674851570731478414609234036300474516129,4283309396,452089781.0,0.58002028695850949918164632158643157702913693512697,0.68556712917873000645597070942946191039056100910250,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q2_boundary_autocracy,democracy,35,157,0.22292993630573248407643312101910828025477707006369,1346813270.0,3831219615.0,0.35153643104325148429268521585390765963699525483871,4283309396,452089781.0,0.31443287082126999354402929057053808960943899089750,0.41997971304149050081835367841356842297086306487303,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q3_boundary_democracy,autocracy,116,157,0.73885350318471337579617834394904458598726114649682,2420685258.0,3831219615.0,0.63183150569665268327354812835494422576973572944082,4283309396,452089781.0,0.56514368545512372788678186813848363897175734162165,0.67069052767534423516110625598151397233318141559718,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1978,Q3_boundary_democracy,democracy,41,157,0.26114649681528662420382165605095541401273885350318,1410534357.0,3831219615.0,0.36816849430334731672645187164505577423026427055918,4283309396,452089781.0,0.32930947232465576483889374401848602766681858440282,0.43485631454487627211321813186151636102824265837835,0.89445315777977949272567561215696966663857592602447,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1979,Q0_three_state,autocracy,114,157,0.72611464968152866242038216560509554140127388535032,2464958156.0,3903708549.0,0.63144011010541248272886880418592438315763208889087,4359930896,456222347.0,0.56536633602644146128686714854757642929393805694851,0.67000614750110479732704460736021720652519259562136,0.89536018852533666395982254118735922276874546132715,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
1979,Q0_three_state,boundary,8,157,0.050955414012738853503184713375796178343949044585987,70786294.0,3903708549.0,0.018133088859344555540485868377772687045956001773226,4359930896,456222347.0,0.016235645859649423214160961325475099915436824850079,0.12087545733431275925433842013811587714669136352293,0.89536018852533666395982254118735922276874546132715,vdem_e_wb_pop,9b731512a9848138113cd2c395175fe8196fb41d7758cd8b88cf7e87e1175c00,a0801177c4565d233b5ce9b7fa147b8dc643a5df08c3f4dcf359d488736f6c57
